ID,outText,outMA,source,PDF,Authors,Author Full Names,Article Title,ID2,Year,studytype,design,datayear,protection type,MPAname,MPAage,Age,MPAcreation,MPAprotection,FPAsize,MPAsize,Size,enforcement,governance,country,climate,continent,ocean,ecosystem,subgroup,socioeco,taxon,species,target,predator,fishery,inMPA,stakeholder,mechanism,indicator,DataOrigin,direction,quantitative,unit,errortype,BeforeMPAvalue,BeforeMPAsample,BeforeMPAerror,BeforeMPA_SD,BeforeControlvalue,BeforeControlsample,BeforeControlerror,BeforeControl_SD,AfterMPAvalue,AfterMPA_samplesize,AfterMPAerror,AfterMPA_SD,AfterControlvalue,AfterControl_samplesize,AfterControlerror,AfterControl_SD,ei,vei,comment
369,in,out,WoS,yes,"Glaser, M; Breckwoldt, A; Deswandi, R; Radjawali, I; Baitoningsih, W; Ferse, SCA","Glaser, Marion; Breckwoldt, Annette; Deswandi, Rio; Radjawali, Irendra; Baitoningsih, Wasistini; Ferse, Sebastian C. A.",Of exploited reefs and fishers - A holistic view on participatory coastal and marine management in an Indonesian archipelago,370,2015,field,perception,2010,MPA,Spermonde Archipelago,NA,NA,NA,NA,NA,NA,NA,NA,NA,Indonesia,tropical,Asia,South China Sea,coral reef,,social,invertebrates,,,,,,coastal community,learning,MPA knowledge,,neutral,yes,% interviewees aware,,,,,,,,,,,,,,,,,,,,
397,in,out,WoS,yes,"Kusumawati, I; Huang, HW","Kusumawati, Ika; Huang, Hsiang-Wen","Key factors for successful management of marine protected areas: A comparison of stakeholders' perception of two MPAs in Weh island, Sabang, Aceh, Indonesia",371,2015,field,perception,,MPA,Weh Island,31,old,1982,fully,26,26,medium,NA,state,Indonesia,tropical,Asia,Indian Ocean,coral reef,,social,invertebrates,,,,,,tourism,agency,participation,table 7 (enforcement/monitoring),positive,yes,% interviewees,,,,,,,,,,,,,,,,,,,,other values for another zone of the park (Weh Island) but data not extracted because too much weight to one location
397,in,out,WoS,yes,"Kusumawati, I; Huang, HW","Kusumawati, Ika; Huang, Hsiang-Wen","Key factors for successful management of marine protected areas: A comparison of stakeholders' perception of two MPAs in Weh island, Sabang, Aceh, Indonesia",371,2015,field,perception,,MPA,Weh Island,31,old,1982,fully,26,26,medium,NA,state,Indonesia,tropical,Asia,Indian Ocean,coral reef,,social,invertebrates,,,,,,fishery,agency,participation,table 7 (enforcement/monitoring),positive,yes,% interviewees,,,,,,,,,,,,,,,,,,,,other values for another zone of the park (Weh Island) but data not extracted because too much weight to one location
397,in,out,WoS,yes,"Kusumawati, I; Huang, HW","Kusumawati, Ika; Huang, Hsiang-Wen","Key factors for successful management of marine protected areas: A comparison of stakeholders' perception of two MPAs in Weh island, Sabang, Aceh, Indonesia",371,2015,field,perception,,MPA,Weh Island,31,old,1982,fully,26,26,medium,NA,state,Indonesia,tropical,Asia,Indian Ocean,coral reef,,social,invertebrates,,,,,,tourism,agency,decision making,table 7 (location/regulation),positive,yes,% interviewees,,,,,,,,,,,,,,,,,,,,other values for another zone of the park (Weh Island) but data not extracted because too much weight to one location
397,in,out,WoS,yes,"Kusumawati, I; Huang, HW","Kusumawati, Ika; Huang, Hsiang-Wen","Key factors for successful management of marine protected areas: A comparison of stakeholders' perception of two MPAs in Weh island, Sabang, Aceh, Indonesia",371,2015,field,perception,,MPA,Weh Island,31,old,1982,fully,26,26,medium,NA,state,Indonesia,tropical,Asia,Indian Ocean,coral reef,,social,invertebrates,,,,,,fishery,agency,decision making,table 7 (location/regulation),positive,yes,% interviewees,,,,,,,,,,,,,,,,,,,,other values for another zone of the park (Weh Island) but data not extracted because too much weight to one location
397,in,out,WoS,yes,"Kusumawati, I; Huang, HW","Kusumawati, Ika; Huang, Hsiang-Wen","Key factors for successful management of marine protected areas: A comparison of stakeholders' perception of two MPAs in Weh island, Sabang, Aceh, Indonesia",371,2015,field,perception,,MPA,Weh Island,31,old,1982,fully,26,26,medium,NA,state,Indonesia,tropical,Asia,Indian Ocean,coral reef,,social,invertebrates,,,,,,fishery,agency,governance,paragraph 3.1,positive,yes,strengthened governance link,,,,,,,,,,,,,,,,,,,,other values for another zone of the park (Weh Island) but data not extracted because too much weight to one location
397,in,out,WoS,yes,"Kusumawati, I; Huang, HW","Kusumawati, Ika; Huang, Hsiang-Wen","Key factors for successful management of marine protected areas: A comparison of stakeholders' perception of two MPAs in Weh island, Sabang, Aceh, Indonesia",371,2015,field,perception,,MPA,Weh Island,31,old,1982,fully,26,26,medium,NA,state,Indonesia,tropical,Asia,Indian Ocean,coral reef,,social,invertebrates,,,,,,coastal community,learning,MPA knowledge,Figure 2,positive,yes,% interviewees,,,,,,,,,,,,,,,,,,,,
28,in,out,WoS,yes,"Turnbull, JW; Johnston, EL; Clark, GF","Turnbull, John W.; Johnston, Emma L.; Clark, Graeme F.",Evaluating the social and ecological effectiveness of partially protected marine areas,372,2021,field,perception,,MPA,mix,mix,NA,mix,fully,mix,mix,NA,NA,state,Australia,tropical,Oceania,South West Pacific,coral reef,,social,invertebrates,,,,,,recreational,learning,environmental awareness,figure 2,positive,no,attraction to ecological values,,,,,,,,,,,,,,,,,,,,
28,in,out,WoS,yes,"Turnbull, JW; Johnston, EL; Clark, GF","Turnbull, John W.; Johnston, Emma L.; Clark, Graeme F.",Evaluating the social and ecological effectiveness of partially protected marine areas,372,2021,field,perception,,MPA,mix,mix,NA,mix,fully,mix,mix,NA,NA,state,Australia,tropical,Oceania,South West Pacific,coral reef,,social,invertebrates,,,,,,recreational,learning,MPA knowledge,figure 3b,positive,yes,% interviewees,,,,,,,,,,,,,,,,,,,,
28,in,out,WoS,yes,"Turnbull, JW; Johnston, EL; Clark, GF","Turnbull, John W.; Johnston, Emma L.; Clark, Graeme F.",Evaluating the social and ecological effectiveness of partially protected marine areas,372,2021,field,perception,,MPA,mix,mix,NA,mix,PPA,mix,mix,NA,NA,state,Australia,tropical,Oceania,South West Pacific,coral reef,,social,invertebrates,,,,,,recreational,learning,MPA knowledge,figure 3b,neutral,yes,% interviewees,,,,,,,,,,,,,,,,,,,,
174,in,out,WoS,yes,"Cosquer, A; Hughes, M; Le Corre, N; Saint-Pierre, A; Peuziat, I; Michot, T; Bernard, N","Cosquer, Alix; Hughes, Michael; Le Corre, Nicolas; Saint-Pierre, Aude; Peuziat, Ingrid; Michot, Thierry; Bernard, Nicolas","Recreation user knowledge, support and engagement in French MPAs: Are there reverse side-effects of the French soft regulation and management approach?",373,2019,field,perception,2017,MPA,mix,mix,NA,mix,mix,mix,mix,NA,mix,state,France,temperate,Europe,mix,mix,,social,mix,,,,,,recreational,learning,MPA knowledge,paragraph 3.2.1,positive,yes,% interviewees,,,,,,,,,,,,,,,,,,,,
521,in,out,WoS,yes,"Bavinck, M; Vivekanandan, V","Bavinck, Maarten; Vivekanandan, Vriddagiri","Conservation, Conflict and the Governance of Fisher Wellbeing: Analysis of the Establishment of the Gulf of Mannar National Park and Biosphere Reserve",374,2011,field,perception,2008,MPA,Gulf of Mannar,11,old,1989,NA,yes,370,large,NA,state,India,subtropical,Asia,Indian Ocean,NA,,social,NA,,,,,,coastal community,social organization,conflict,,negative,no,description of study,,,,,,,,,,,,,,,,,,,,
598,in,out,WoS,yes,"Lucas, EY; Kirit, R","Lucas, E. Y.; Kirit, R.","Fisheries-Marine Protected Area-Tourism Interactions in Moalboal, Cebu, Philippines",375,2009,field,perception,,MPA,Moalboal,mix,NA,mix,fully,mix,mix,NA,NA,community-based,Phillipines,tropical,Asia,South China Sea,coral reef,,social,invertebrates,,,,,,coastal community,social organization,conflict,Discussion section,negative,no,tensions between stakeholders from MPA regulations,,,,,,,,,,,,,,,,,,,,
5,in,out,WoS,yes,"Cadoret, A","Cadoret, Anne","Conflicts and acceptability of visitation management measures for a marine protected area: The case of Porquerolles, Port-Cros National Park",376,2021,field,perception,2017,MPA,Port Cros,54,old,1963,highly,8,12.88,medium,yes,co-managed,France,temperate,Europe,Mediterranean,rocky reef,,social,NA,,,,,,coastal community,social organization,conflict,narrative,ambiguous,no,"narrative. Conflicts generated by the MPA, but also conflict resolution mechanisms",,,,,,,,,,,,,,,,,,,,
258,in,out,WoS,yes,"Chen, JL; Yeh, HJ","Chen, Jyun-Long; Yeh, Hsin-Jou",Conflicts between local fisheries and recreational activities in an no-take zone (NTZ) of Taiwan: perspectives of multiple stakeholders,377,2018,field,perception,2017,MPA,Wanghaixiang Chaojing Bay,1,young,2016,fully,NA,NA,NA,NA,NA,Taiwan,tropical,Asia,North West Pacific,NA,,social,NA,,,,,,fishery,social organization,conflict,text,negative,no,overall outcome of interviews,,,,,,,,,,,,,,,,,,,,
468,in,out,WoS,yes,"Stevenson, TC; Tissot, BN","Stevenson, Todd C.; Tissot, Brian N.",Evaluating marine protected areas for managing marine resource conflict in Hawaii,378,2013,field,perception,2008,MPA,West coast of hawaii network of MPAs,9,medium,1999,PPA,0,160,large,NA,state,Hawaii,tropical,North America,North East Pacific,coral reef,,social,invertebrates,,,,,,fishery,social organization,conflict,table 1,neutral,yes,% positive perception,"(30% negative, 30% neutral)",,,,,,,,,,,,,,,,,,,
468,in,out,WoS,yes,"Stevenson, TC; Tissot, BN","Stevenson, Todd C.; Tissot, Brian N.",Evaluating marine protected areas for managing marine resource conflict in Hawaii,378,2013,field,perception,2008,MPA,West coast of hawaii network of MPAs,9,medium,1999,PPA,0,160,large,NA,state,Hawaii,tropical,North America,North East Pacific,coral reef,,social,invertebrates,,,,,,recreational,social organization,conflict,table 1,neutral,yes,% positive perception,"(20% negative, 40% neutral)",,,,,,,,,,,,,,,,,,,
1001,yes,in,in,in,Adriano,,Organic carbon changes in the surface sediments of the Venice lagoon,379,2005,field,BA,,trawling,,,,,,,,,,,Italy,temperate,Europe,Mediterranean,sediment,,,,,,,,,,Csequestration,Cseq,table 1,negative,yes,mg cm-3,SD,11,31,3.5,3.5,,,,,6.7,31,3.2,3.2,,,,,-0.495787746,0.010624285,"Period of intense clam dredging: 1993-1998. So control = before 1993, impact = 1998"
1002,yes,in,in,in,Atkinson,,Effects of demersal trawling along the west coast of southern Africa: multivariate analysis of benthic assemblages,380,2011,field,CI,,trawling,,,,,,,,,,,Namibia,temperate,Africa,South East Atlantic,sediment,,,,,,,,,,Csequestration,Cseq,table 3,positive,yes, % OC,SE,,,,,,,,,1.48,5,0.24,0.536656315,0.64,5,0.08,0.178885438,0.83832919,0.041921567,Namibia
1002,yes,in,in,in,Atkinson,,Effects of demersal trawling along the west coast of southern Africa: multivariate analysis of benthic assemblages,380,2011,field,CI,,trawling,,,,,,,,,,,South Africa,temperate,Africa,South East Atlantic,sediment,,,,,,,,,,Csequestration,Cseq,table 3,negative,yes, % OC,SE,,,,,,,,,11.37,5,0.35,0.782623792,14.23,5,0.41,0.916787871,-0.224374104,0.001777731,Childs Bank
1002,yes,in,in,in,Atkinson,,Effects of demersal trawling along the west coast of southern Africa: multivariate analysis of benthic assemblages,380,2011,field,CI,,trawling,,,,,,,,,,,South Africa,temperate,Africa,South East Atlantic,sediment,,,,,,,,,,Csequestration,Cseq,table 3,positive,yes, % OC,SE,,,,,,,,,5.55,5,0.48,1.073312629,2.85,5,0.24,0.536656315,0.666478933,0.014571325,Cape Columbine
1002,yes,in,in,in,Atkinson,,Effects of demersal trawling along the west coast of southern Africa: multivariate analysis of benthic assemblages,380,2011,field,CI,,trawling,,,,,,,,,,,South Africa,temperate,Africa,South East Atlantic,sediment,,,,,,,,,,Csequestration,Cseq,table 3,positive,yes, % OC,SE,,,,,,,,,1.25,5,0.19,0.424852916,0.89,5,0.06,0.134164079,0.339677368,0.027648881,Cape Point
1003,yes,in,in,in,Bhagirathan,,"Impact of bottom trawling on sediment characteristics—a study along inshore waters off Veraval coast, India",381,2010,field,BA,,trawling,,,,,,,,,,,India,tropical,Asia,Indian Ocean,sediment,,,,,,,,,,Csequestration,Cseq,table 1,positive,yes,% OC,SD,,,,,,,,,1.428,75,0.133,0.133,1.352,75,0.135,0.135,0.054689886,0.0002486,values averaged across depths
1004,yes,in,in,in,Brown,,Effects of commercial otter trawling on the physical environment of the southeastern Bering Sea,382,2005,field,CI,,trawling,,,,,,,,,,,Alaska,polar,North America,Bering Sea,sediment,,,,,,,,,,Csequestration,Cseq,figure 5a,positive,yes,ug/g,SE,,,,,,,,,3188,50,647.7,647.7,2944,50,373,373,0.07962456,0.001146595,values averaged across depths
1005,yes,in,in,in,Dolmer,,Short-term impact of blue mussel dredging (Mytilus edulis L.) on a benthic community,383,2001,field,CI,,trawling,,,,,,,,,,,Denmark,temperate,Europe,North Sea,sediment,,,,,,,,,,Csequestration,Cseq,table 6,neutral,yes,% OC,2SE,,,,,,,,,3.4,20,0.53,0.53,3.05,20,0.5,0.5,0.108633841,0.00255869,values averaged for B1-D1 and B2-D2. Underdged vs. Dredged.
679,yes,in,in,in,Ferguson,,Bottom trawling reduces benthic denitrification and has the potential to influence the global nitrogen cycle,384,2020,field,BACI,,trawling,,,,,,,,,,,Australia,temperate,Oceania,South West Pacific,sediment,,,,,,,,,,Csequestration,Cseq,figure S1,neutral,yes,% OC,SE,0.909,54,0.1854,0.1854,0.874,54,0.0934,0.0934,0.96,54,0.103,0.103,0.896,54,0.0893,0.0893,0.029728153,0.001378974,"average of the 3 controls and the 3 trawled, before and after"
759,yes,in,in,in,Fiordelmondo,,"SHORT-TERM IMPACT OF CLAM HARVESTING ON SEDIMENT CHEMISTRY, BENTHIC MICROBES AND MEIOFAUNA IN THE GORO LAGOON (ITALY)",385,2001,field,BACI,,trawling,,,,,,,,,,,Italy,temperate,Europe,Mediterranean,sediment,,,,,,,,,,Csequestration,Cseq,table 1,positive,yes,mg g-1,SD,1.4,3,0.2,0.2,1.5,3,0.1,0.1,2,9,0.1,0.1,1.46,9,0.149,0.149,0.383703616,0.009719223,"values averaged across the 3 after values (5h. 24h, 48h) for the control and treatmnent site"
184,yes,in,in,out,Goldberg,,"Effects of hydraulic dredging on the benthic ecology and sediment chemistry on a cultivated bed of the Northern quahog, Mercenaria mercenaria",386,2014,field,CI,,trawling,,,,,,,,,,,USA,temperate,North America,North West Atlantic,sediment,,,,,,,,,,Csequestration,Cseq,table 4,neutral,yes,,,,,,,,,,,,,,,,,,,,,only p value given and min max. No means or error.
766,yes,in,in,in,Hale,,Mediation of macronutrients and carbon by post-disturbance shelf sea sediment communities,387,2017,field,CI,,trawling,,,,,,,,,,,United Kingdom,temperate,Europe,North East Atlantic,sediment,,,,,,,,,,Csequestration,Cseq,text p126,positive,yes,,,,,,,,,,,2,5,0.16,0.357770876,1.59,5,0.16,0.357770876,0.229413164,0.016526182,low fishing vs high fishing frequency
791,yes,in,in,out,Lamarque,,Spatial Distributions of Surface Sedimentary Organics and Sediment Profile Image Characteristics in a High-Energy Temperate Marine RiOMar: The West Gironde Mud Patch,388,2021,field,CI,,trawling,,,,,,,,,,,France,temperate,Europe,North East Atlantic,sediment,,,,,,,,,,Csequestration,Cseq,Discussion,neutral,yes,OC,,,,,,,,,,,,,,,,,,,,only correlation value given. No means and error.
793,yes,in,in,in,Liu,,"Response of meiofaunal community with special reference to nematodes upon deployment of artificial reefs and cessation of bottom trawling in subtropical waters, Hong Kong",389,2011,field,CI,,trawling,,,,,,,,,,,Hong Kong,tropical,Asia,North West Pacific,sediment,,,,,,,,,,Csequestration,Cseq,figure 3a,negative,yes,% OC,SD,,,,,,,,,0.67,24,0.037,0.037,0.871,24,0.036,0.036,-0.262364264,0.00019825,averages of the 2 sites and the 4 sampling months for control and treatment
765,yes,in,in,in,Martin,,Impact of Bottom Trawling on Deep-Sea Sediment Properties along the Flanks of a Submarine Canyon,390,2014,field,CI,,trawling,,,,,,,,,,,Spain,temperate,Europe,Mediterranean,sediment,,,,,,,,,,Csequestration,Cseq,figure 4,positive,yes,,,,,,,,,,,0.89,51,0.05,0.05,0.69,80,0.11,0.11,0.254529865,0.000379571,
766,yes,in,in,in,Mayer,,Effects of commercial dragging on sedimentary organic matter,391,1991,field,CI,,trawling,,,,,,,,,,,USA,temperate,North America,North West Atlantic,sediment,,,,,,,,,,Csequestration,Cseq,figure 1c,neutral,yes,mg g-1,SE,,,,,,,,,12.01,20,1.153,1.153,12.32,16,0.634,0.634,-0.025484322,0.000626347,only data of Thread of Life site was extracted because other site did not have error bars. Singlicates were not taken into account.
768,yes,in,in,out,Mercado-Allen,,Benthic Ecology of Northern Quahog Beds with Different Hydraulic Dredging Histories in Long Island Sound,392,2016,field,CI,,trawling,,,,,,,,,,,USA,temperate,North America,North West Atlantic,sediment,,,,,,,,,,Csequestration,Cseq,figure 4,negative,yes,mg g-1,NA,,,,,,,,,,,,,,,,,,,no error provided
769,yes,in,in,in,Meseck,,"Effects of Hydraulic Dredging for Mercenaria mercenaria, Northern Quahog, on Sediment Biogeochemistry",393,2014,field,BACI,,trawling,,,,,,,,,,,USA,temperate,North America,North West Atlantic,sediment,,,,,,,,,,Csequestration,Cseq,figure 2,positive,yes,mg g-1,SE,3.24,6,1.05,1.05,4.42,6,1.47,1.47,5.19,10,1.28,1.28,4,10,0.905,0.905,0.571005702,0.04714027,average between temporal points before/after/control/treatment. Study states no significant difference was found between dredged and non dredged treatments
770,yes,in,in,in,Morys,,Impacts of bottom trawling on benthic biogeochemistry in muddy sediments: Removal of surface sediment using an experimental field study,394,2021,field,CI,,trawling,,,,,,,,,,,Denmark,temperate,Europe,North Sea,sediment,,,,,,,,,,Csequestration,Cseq,figure 3c,positive,yes,%LOI,SE,,,,,,,,,7.36,39,0.43,0.43,6.14,39,0.48,0.48,0.181235191,0.000244226,average between  points of the depth profile
769,yes,in,in,in,Palanques,,Effects of bottom trawling on the Ebro continental shelf sedimentary system (NW Mediterranean),395,2014,field,CI,,trawling,,,,,,,,,,,Spain,temperate,Europe,Mediterranean,sediment,,,,,,,,,,Csequestration,Cseq,figure 6,neutral,yes,% organic C,calculated,,,,,,,,,0.44,5,0.04,0.04,0.52,5,0.1,0.1,-0.167054085,0.009049342,avg % OC from 0 to 30cm. Trawled vs untrawled area (former oil platform which cannot be trawled)
764,yes,in,in,in,Paradis,,"Organic matter contents and degradation in a highly trawled area during fresh particle inputs (Gulf of Castellammare, southwestern Mediterranean)",396,2019,field,CI,,trawling,,,,,,,,,,,Italy,temperate,Europe,Mediterranean,sediment,,,,,,,,,,Csequestration,Cseq,table 1,positive,yes,,,,,,,,,,,0.945,3,0.000325,0.018027756,0.76,3,0.000325,0.018027756,0.217866494,0.000308868,
765,yes,in,in,in,Paradis,,Persistence of Biogeochemical Alterations of Deep-Sea Sediments by Bottom Trawling,396,2021,field,CI,,trawling,,,,,,,,,,,Spain,temperate,Europe,Mediterranean,sediment,,,,,,,,,,Csequestration,Cseq,figure S4,positive,yes,% OC,calculated,,,,,,,,,0.834,40,0.063,0.063,0.605,60,0.082,0.082,0.321004944,0.000448828,average between the 2 replicate sites and between dates 
1000,yes,in,in,in,Pusceddu,,"Effects of bottom trawling on the quantity and biochemical composition of organic matter in coastal marine sediments (Thermaikos Gulf, northwestern Aegean Sea)",397,2005,field,BA,,trawling,,,,,,,,,,,Greece,subtropical,Europe,Mediterranean,sediment,,,,,,,,,,Csequestration,Cseq,table 2,negative,yes,mg g-1,SD,,,,,,,,,8.34,90,0.138,0.138,8.8,90,0.115,0.115,-0.053688505,4.94E-06,average between sites and depths
