ID,PDF,OUTabstract,OUTtext,outMA,Authors,AUFull,Title,Abstract,citation,year,source,data year,studytype,design,COMP,protection,Creation,Age,Size,degradationlevel,country,continent,climate,ocean,ecosystem,species,mechanism,outcome,indicator,subindicator,direction,quantitative,data origin,unit,error type,BeforeMPAvalue,BeforeMPA_samplesize,BeforeMPAerrorRaw,BeforeMPA_SD,BeforeControlvalue,BeforeControl_samplesize,BeforeControlerrorRaw,BeforeControlSD, AfterMPAvalue,AfterMPA_samplesize,AfterMPAerrorRaw,AfterMPA_SD, AfterControlvalue,AfterControl_samplesize,AfterControlerrorRaw,AfterControl_SD,ei,vei,comment
165,,in,out,out,"Tupan, CI; Wawo, M","Tupan, C., I; Wawo, M.","Carbon stock of the seagrass Enhalus acoroides and Thalassia hemprichii in Tanjung Tiram coastal waters, Poka, Ambon Island",Seagrass is a marine plant that can reduce carbon dioxide by storing carbon and can bind carbon in thousands of years. The ability of seagrass beds as a carbon sink can be determined by calculating carbon stocks. The purpose of this study was to analyze t,0,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,,in,out,out,"van Ardenne, LB; Jolicoeur, S; Berube, D; Burdick, D; Chmura, GL","van Ardenne, Lee B.; Jolicoeur, Serge; Berube, Dominique; Burdick, David; Chmura, Gail L.",High resolution carbon stock and soil data for three salt marshes along the northeastern coast of North America,"The data presented here includes a table of soils measurements taken at high resolution depth intervals (5 cm) for three salt marshes, two along the New Brunswick coast of Canada and one on the southern coast of Maine, USA. The data includes a table which",0,,WoS,,field,,ABS,,,,,,,,,,marsh,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,,in,out,out,"van Ardenne, LB; Jolicouer, S; Berube, D; Burdick, D; Chmura, GL","van Ardenne, Lee B.; Jolicouer, Serge; Berube, Dominique; Burdick, David; Chmura, Gail L.",The importance of geomorphic context for estimating the carbon stock of salt marshes,"We measured total carbon stocks of three marshes: Two formed in association with a developing spit along the Gulf of St. Lawrence coast of New Brunswick, Canada, and another with a lagoon on the coast of Maine, USA. Overall, 46 cores and 157 depth recordi",8,,WoS,,field,,ABS,,,,,,,,,,marsh,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,in,out,out,"Van de Broek, M; Baert, L; Temmerman, S; Govers, G","Van de Broek, M.; Baert, L.; Temmerman, S.; Govers, G.",Soil organic carbon stocks in a tidal marsh landscape are dominated by human marsh embankment and subsequent marsh progradation,"Tidal marshes are coastal and estuarine ecosystems that store large amounts of sedimentary organic carbon (OC). Despite the valuable ecosystem services they deliver, tidal marshes have been converted to other land-use types over the past centuries. Althou",0,,WoS,,field,,ABS,,,,,,,,,,marsh,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,,in,out,out,"Van de Broek, M; Temmerman, S; Merckx, R; Govers, G","Van de Broek, Marijn; Temmerman, Stijn; Merckx, Roel; Govers, Gerard",Controls on soil organic carbon stocks in tidal marshes along an estuarine salinity gradient,"Tidal marshes are sedimentary environments and are among the most productive ecosystems on Earth. As a consequence they have the potential to reduce atmospheric greenhouse gas concentrations by sequestering organic carbon (OC). In the past decades, most r",20,,WoS,,field,,ABS,,,,,,,,,,marsh,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,,in,out,out,"Van de Broek, M; Vandendriessche, C; Poppelmonde, D; Merckx, R; Temmerman, S; Govers, G","Van de Broek, Marijn; Vandendriessche, Caroline; Poppelmonde, Dries; Merckx, Roel; Temmerman, Stijn; Govers, Gerard",Long-term organic carbon sequestration in tidal marsh sediments is dominated by old-aged allochthonous inputs in a macrotidal estuary,"Tidal marshes are vegetated coastal ecosystems that are often considered as hot-spots of atmospheric CO2 sequestration. Although large amounts of organic carbon (OC) are indeed being deposited on tidal marshes, there is no direct link between high OC depo",22,,WoS,,field,,ABS,,,,,,,,,,marsh,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,,in,out,out,"van Oudenhoven, APE; Siahainenia, AJ; Sualia, I; Tonneijck, FH; van der Ploeg, S; de Groot, RS; Alkemade, R; Leemans, R","van Oudenhoven, Alexander P. E.; Siahainenia, Audrie J.; Sualia, Ita; Tonneijck, Femke H.; van der Ploeg, Sander; de Groot, Rudolf S.; Alkemade, Rob; Leemans, Rik","Effects of different management regimes on mangrove ecosystem services in Java, Indonesia","Over half of the mangroves in Indonesia have been degraded or converted for aquaculture. We assessed the consequences of management decisions by studying the effects of different management regimes on mangrove ecosystem services in Java, Indonesia. A nove",25,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,in,out,out,"Vaughn, DR; Bianchi, TS; Shields, MR; Kenney, WF; Osborne, TZ","Vaughn, Derrick R.; Bianchi, Thomas S.; Shields, Michael R.; Kenney, William F.; Osborne, Todd Z.",Blue Carbon Soil Stock Development and Estimates Within Northern Florida Wetlands,"Blue carbon habitats, such as mangroves and salt marshes, have been recognized as carbon burial hotspots; however, methods on measuring blue carbon stocks have varied and thus leave uncertainty in global blue carbon stock estimates. This study analyzes bl",0,,WoS,,field,,ABS,,,,,,,,,,BC,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,in,out,out,"Vazquez-Lule, A; Colditz, R; Herrera-Silveira, J; Guevara, M; Rodriguez-Zuniga, MT; Cruz, I; Ressl, R; Vargas, R","Vazquez-Lule, Alma; Colditz, Rene; Herrera-Silveira, Jorge; Guevara, Mario; Teresa Rodriguez-Zuniga, Maria; Cruz, Isabel; Ressl, Rainer; Vargas, Rodrigo",Greenness trends and carbon stocks of mangroves across Mexico,"Mangroves cover less than 0.1% of Earth's surface, store large amounts of carbon per unit area, but are threatened by global environmental change. The capacity of mangroves productivity could be characterized by their canopy greenness, but this property h",8,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,in,out,out,"Velazquez-Perez, C; Tovilla-Hernandez, C; Romero-Berny, EI; De Jesus-Navarrete, A","Velazquez-Perez, Carolina; Tovilla-Hernandez, Cristian; Romero-Berny, Emilio, I; De Jesus-Navarrete, Alberto","Mangrove structure and its influence on the carbon storage in La Encrucijada Reserve, Chiapas, Mexico","Mangroves have been considered as an important carbon storage, and in general, exceeding the carbon content of terrestrial forests. Even when mangrove aerial carbon sequestration has been studied in several regions of Mexico, the information at the Pacifi",1,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,in,out,out,"Vinh, TV; Marchand, C; Linh, TVK; Vinh, DD; Allenbachd, M","Truong Van Vinh; Marchand, Cyril; Tran Vu Khanh Linh; Duong Dang Vinh; Allenbachd, Michel",Allometric models to estimate above-ground biomass and carbon stocks in Rhizophora apiculata tropical managed mangrove forests (Southern Viet Nam),"Mangrove forests can fix and store high quantities of carbon both in their soil and in their biomass, the latter peaking in the equatorial regions and decreasing with latitude. In Vietnam, more than 80% of the mangroves develop either in the Mekong Delta ",11,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,in,out,out,"Vinod, K; Asokan, PK; Zacharia, PU; Ansar, CP; Vijayan, G; Anasukoya, A; Koya, VAK; Nikhiljith, M","Vinod, Kavungal; Asokan, Pillaru K.; Zacharia, Parayapanal Ulahannan; Ansar, Chalil Parambil; Vijayan, Gokul; Anasukoya, Ashiyoda; Koya, Valiya Aliyammakkada Kunhi; Nikhiljith, Moosamikkandi","Assessment of Biomass and Carbon Stocks in Mangroves of Thalassery Estuarine Wetland of Kerala, South West Coast of India","The mangrove ecosystems render many goods and services ranging from coastal protection to climate regulation. These ecosystems are also reservoirs of carbon stocks, due to their ability to sequester and store carbon in their biomass and the underlying sed",1,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,,in,out,out,"Vinod, K; Koya, AA; Koya, VAK; Silpa, PG; Asokan, PK; Zacharia, PU; Joshi, KK","Vinod, K.; Koya, A. Anasu; Koya, V. A. Kunhi; Silpa, P. G.; Asokan, P. K.; Zacharia, P. U.; Joshi, K. K.","Biomass and carbon stocks in mangrove stands of Kadalundi estuarine wetland, south-west coast of India","Mangroves are keystone ecosystems which provide numerous environmental services. Mangroves assume significance as standing stores of sequestered atmospheric carbon and are therefore, important in the light of climate change mitigation. In this study, we a",2,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,in,out,out,"Virgulino, PCC; Carneiro, DN; Nascimento, WR; Cougo, MF; Fernandes, MEB","Costa Virgulino-Junior, Paulo Cesar; Carneiro, Diego Novaes; Nascimento Jr, Wilson Rocha; Cougo, Michele Ferreira; Barroncas Fernandes, Marcus Emanuel",Biomass and carbon estimation for scrub mangrove forests and examination of their allometric associated uncertainties,"Reliable estimates of biomass and carbon storage are essential for the understanding of the environmental drivers and processes that regulate the productivity of scrub forests. The present study estimated total (above-ground, AGB + below-ground, BGB) biom",0,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,in,out,out,"Vizzini, S; Apostolaki, ET; Ricevuto, E; Polymenakou, P; Mazzola, A","Vizzini, Salvatrice; Apostolaki, Eugenia T.; Ricevuto, Elena; Polymenakou, Paraskevi; Mazzola, Antonio",Plant and sediment properties in seagrass meadows from two Mediterranean CO2 vents: Implications for carbon storage capacity of acidified oceans,Assessing the status of important carbon sinks such as seagrass meadows is of primary importance when dealing with potential climate change mitigation strategies. This study examined plant and sediment properties in seagrass meadows (Cymodocea nodosa (Ucr,4,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,,in,out,out,"Volkel, H; Bolivar, JM; Sierra, CA","Voelkel, Heidi; Bolivar, Jhoanata M.; Sierra, Carlos A.","Stabilization of carbon in mineral soils from mangroves of the Sinu river delta, Colombia","Mangrove forests of the Sinu river delta in Cispata bay, Colombia, show large differences in soil carbon storage between fringe (oceanic) and basin (estuarine) mangroves. We were interested in testing whether these differences in soil carbon are associate",1,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,in,out,out,"Wahyudi, AJ; Rahmawati, S; Irawan, A; Hadiyanto, H; Prayudha, B; Hafizt, M; Afdal, A; Adi, NS; Rustam, A; Hernawan, UE; Rahayu, YP; Iswari, MY; Supriyadi, IH; Solihudin, T; Ati, RNA; Kepel, TL; Kusumaningtyas, MA; Daulat, A; Salim, HL; Sudirman, N; Suryon","Wahyudi, A'an J.; Rahmawati, Susi; Irawan, Andri; Hadiyanto, Hadiyanto; Prayudha, Bayu; Hafizt, Muhammad; Afdal, Afdal; Adi, Novi S.; Rustam, Agustin; Hernawan, Udhi E.; Rahayu, Yusmiana P.; Iswari, Marindah Y.; Supriyadi, Indarto H.; Solihudin, Tubagus; ",Assessing Carbon Stock and Sequestration of the Tropical Seagrass Meadows in Indonesia,"Seagrass meadows provide critical ecosystem services for coastal areas, e.g., as nursery habitats for various fish species, help with water filtration of suspended sediment, and provide food for dugongs (Dugong dugon). Their role as blue carbon and their ",2,,WoS,,field,,ABS,,,,,,,,,,seagrass,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,,in,out,out,"Walcker, R; Gandois, L; Proisy, C; Corenblit, D; Mougin, E; Laplanche, C; Ray, R; Fromard, F","Walcker, Romain; Gandois, Laure; Proisy, Christophe; Corenblit, Dov; Mougin, Eric; Laplanche, Christophe; Ray, Raghab; Fromard, Francois",Control of blue carbon storage by mangrove ageing: Evidence from a 66-year chronosequence in French Guiana,"The role of mangroves in the blue carbon stock is critical and requires special focus. Mangroves are carbon-rich forests that are not in steady-state equilibrium at the decadal time scale. Over the last decades, the structure and zonation of mangroves hav",18,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,in,out,out,"Wang, DZ; Wan, B; Liu, J; Su, YJ; Guo, QH; Qiu, PH; Wu, XC","Wang, Dezhi; Wan, Bo; Liu, Jing; Su, Yanjun; Guo, Qinghua; Qiu, Penghua; Wu, Xincai","Estimating aboveground biomass of the mangrove forests on northeast Hainan Island in China using an upscaling method from field plots, UAV-LiDAR data and Sentinel-2 imagery",The mangrove forests of northeast Hainan Island are the most species diverse forests in China and consist of the Dongzhai National Nature Reserve and the Qinglan Provincial Nature Reserve. The former reserve is the first Chinese national nature reserve fo,8,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,in,out,out,"Wang, FM; Eagle, M; Kroeger, KD; Spivak, AC; Tang, JW","Wang, Faming; Eagle, Meagan; Kroeger, Kevin D.; Spivak, Amanda C.; Tang, Jianwu",Plant biomass and rates of carbon dioxide uptake are enhanced by successful restoration of tidal connectivity in salt marshes,"Salt marshes, due to their capability to bury soil carbon (C), are potentially important regional C sinks. Efforts to restore tidal flow to former salt marshes have increased in recent decades in New England (USA), as well as in some other parts of the wo",0,,WoS,,field,,ABS,,,,,,,,,,marsh,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,,in,out,out,"Wang, G; Guan, DS; Peart, MR; Chen, YJ; Peng, YS","Wang, Gang; Guan, Dongsheng; Peart, M. R.; Chen, Yujuan; Peng, Yisheng","Ecosystem carbon stocks of mangrove forest in Yingluo Bay, Guangdong Province of South China","Mangrove ecosystems could play important ecological, social and economic roles in addressing the mitigation of climate change through reduced deforestation. The present study aimed to estimate ecosystem carbon stocks (carbon accumulated in both biomass an",76,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,,in,out,out,"Wang, G; Guan, DS; Peart, MR; Xiao, RB; Zhang, QP","Wang, Gang; Guan, Dongsheng; Peart, Mervyn R.; Xiao, Rongbo; Zhang, Qiuping",CHANGE IN ECOSYSTEM CARBON STORAGE OF THE MANGROVE FOREST ALONG THE CHINESE COAST BETWEEN 1990 AND 2010,"Mangrove forests provide important ecological services, and play a critical role in global carbon cycling. Although temporal changes in ecosystem carbon storage have been assessed in upland forests, there has been a lack of scientific evaluation of such c",1,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,in,out,out,"Wang, G; Guan, DS; Xiao, L; Peart, MR","Wang, Gang; Guan, Dongsheng; Xiao, Ling; Peart, M. R.",Ecosystem carbon storage affected by intertidal locations and climatic factors in three estuarine mangrove forests of South China,"Recent studies have highlighted that mangroves could serve as an important carbon reservoir, playing an important role in climate regulation. Nonetheless, there remain uncertainties about their carbon storage estimations due to mangrove carbon-cycle proce",2,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,,in,out,out,"Wang, HQ; Piazza, SC; Sharp, LA; Stagg, CL; Couvillion, BR; Steyer, GD; McGinnis, TE","Wang, Hongqing; Piazza, Sarai C.; Sharp, Leigh A.; Stagg, Camille L.; Couvillion, Brady R.; Steyer, Gregory D.; McGinnis, Thomas E.","Determining the Spatial Variability of Wetland Soil Bulk Density, Organic Matter, and the Conversion Factor between Organic Matter and Organic Carbon across Coastal Louisiana, USA","Soil bulk density (BD), soil organic matter (SOM) content, and a conversion factor between SOM and soil organic carbon (SOC) are often used in estimating SOC sequestration and storage. Spatial variability in BD, SOM, and the SOM-SOC conversion factor affe",13,,WoS,,field,,ABS,,,,,,,,,,BC,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,,in,out,out,"Wang, JB; Fu, XL; Ni, HW; Zhou, XL","Wang, Jianbo; Fu, Xiaoling; Ni, Hongwei; Zhou, Xiaoliang",Effects of Nitrogen Deposition on Ecosystem Carbon Fluxes in Sanjiang Plain Marsh of Northeastern China,"It has widely been demonstrated that nitrogen (N) addition enhances plant growth and net primary productivity of terrestrial ecosystems. Moreover, N enrichment could have a profound impact on ecosystem carbon fluxes, especially in the regions where N is d",0,,WoS,,field,,ABS,,,,,,,,,,marsh,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,no,in,out,out,"Wang, QD; Song, JM; Cao, L; Li, XG; Yuan, HM; Li, N","Wang, Qidong; Song, Jinming; Cao, Lei; Li, Xuegang; Yuan, Huamao; Li, Ning",Distribution and storage of soil organic carbon in a coastal wetland under the pressure of human activities,"Purpose Soil organic carbon (SOC) stock is one of the most important carbon reservoirs on the earth and plays a vital role in the global climate change. However, research on the carbon sequestration and storage of coastal wetland soil is very scarce. Ther",4,2017,WoS,,field,,ABS,,,,,,,,,,marsh,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,in,out,out,"Ward, RD","Ward, Raymond D.",Carbon sequestration and storage in Norwegian Arctic coastal wetlands: Impacts of climate change,"Coastal wetlands contain some of the largest stores of pedologic and biotic carbon pools, and climate change is likely to influence the ability of these ecosystems to sequester carbon. Recent studies have attempted to provide data on carbon sequestration ",2,,WoS,,field,,ABS,,,,,,,,,,marsh,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,,in,out,out,"Warner, R; Kaidonis, M; Dun, O; Rogers, K; Shi, YB; Nguyen, TTX; Woodroffe, CD","Warner, Robin; Kaidonis, Mary; Dun, Olivia; Rogers, Kerrylee; Shi, Yubing; Nguyen, Thang T. X.; Woodroffe, Colin D.",Opportunities and challenges for mangrove carbon sequestration in the Mekong River Delta in Vietnam,"Increasing value is attributed to mangroves due to their considerable capacity to sequester carbon, known as 'blue carbon'. Assessments of opportunities and challenges associated with estimating the significance of carbon sequestered by mangroves need to ",8,,WoS,,field,,ABS,,,,,,,,,,mangrove,,Csequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,
